# Extracted from Russian Wiktionary/Kaikki; review before redistribution.
чєросъ	вариант чєрєсъ	
чєрємъха	черёмуха	
чєрємъховꙑи	прилагательное от чєрємъха	
чєрєнъ	рукоять	
чєрєсла	поясница	
чєрєсъ	движение сквозь что-либо	
чєрєшьнѧ	черешня	
чєсало	гребень	
чєсати	собирать (плоды)	
чєсати	чесать	
чєтворица	четверо	
чєтворо	числом четыре	
чєтворꙑ	числом четыре	
чєтврьтовластьникъ	тетрарх	
чєтврьтовластьствовати	быть тетрархом	
чєтврьтовластьць	тетрарх	
чєтврьтодьньнъ	четырёхдневный	
чєтврьтъ	четвёртый	
чєтврьтъкъ	четверг	
чєтврѣгѹбꙑи	в четверо больший	
чєтврѣногꙑи	четвероногий	
чєтвьртина	четверть	
чєтвьртъка	денежная единица	
чєтвьрть	четвёртая доля	
чєтвьртьникъ	четверовластник	
чєтвьртьница	число, состоящее из четырёх	
чєтвьртьнꙑи	четырёхугольный	
чєтвьртьца	денежная единица	
чєтвєрамоострꙑи	четырёхгранный	
чєтвєро	числом четыре	
чєтвєровладꙑка	четверовласник	
чєтвєрогѹбь	в четверо больший	
чєтвєродєсѧтьно	сорок	
чєтвєрократиньно	четыре раза	
чєтвєроногꙑи	имеющий четыре ноги	
чєтвєроножь	четвероногое животное	
чєтвєропѣсньна	четверопеснец	
чєтвєроскѹтьнꙑи	состоящий из четырёх кусков ткани	
чєтвєрꙑ	четыре числом	
чєтъка	четвёртка	
чєтꙑри	четыре	
чєтꙑридєсѧтєчислꙑи	состоящий из сорока	
чєтꙑриногꙑи	четвероногий	
чєтꙑрє	четыре	
чєтꙑрєждꙑ	четыре раза	
чєхълъ	покрывало	
чєчакъ	шишак	
чєшвєꙗ	чешуя	
чєшѹꙗ	чешуя	
чѣсъ	вариант часъ	
чѣша	вариант чаша	
чѧдо	ребёнок, чадо	
чѧдолюбивъ	любящий детей	
чѧдьцє	дитя	
чѧсто	часто	
чѧсть	часть	
чѹбарꙑи	рябой	
чѹвьствиѥ	чувство	
чѹвьство	чувство	
чѹвьствовати	ощущать	
чѹвьствьно	ощутительно	
чѹдити	восхвалять	
чѹдитєль	восхвалитель	
чѹдо	чудо	
чѹдодѣниѥ	чудо	
чѹдодѣꙗниѥ	чудес сотворение	
чѹдодѣꙗти	чудесно производить	
чѹдотворити	совершать чудеса	
чѹдотвориѥ	чудо	
чѹдотворъ	чудотворец	
чѹдотворьць	чудотворец	
чѹдотворѥниѥ	чудо	
чѹдьно	удивительно	
чѹдьнꙑи	чудесный	
чѹждꙑи	чужой	
чѹжєхꙑщьникъ	грабитель	
чѹжєхꙑщьць	грабитель	
чѹиство	ощущение	
чѹнꙋти	бранить	
чѹпрѹнъ	женский кафтан	
чѹти	чувствовать	
шабьръ	член одной общины	
шакалъ	шакал	
шаманъ	шаман	
шандалъ	подсвечник	
шапъка	мужской головной убор	
шарити	красить	
шарлатъ	название сорта сукна	
шарописатєль	живописец	
шарота	краска	
шаръ	краска	
шаръчии	живописец	
шата	плащ	
шатеръ	шатёр	
шатьръ	шатёр	
шахавꙑи	изменчивый	
шахматьци	узор в клетку наподобие шахматной доски	
шахматꙑ	шахматы	
шахꙑ	игра в шашки	
шибало	бич	
шибати	ударять	
шибати	бить, хлестать, стегать	
шибити	поразить	
шида	шёлк	
шидьнꙑи	шёлковый	
шикъ	шёлк	
шипагъ	пазуха	
шипъкъ	роза	
ширинъ	широта	
ширинъка	пелена церковная	
широкой	вариант широкий	
широкъ	широкий	
широкій	широкий	
широногꙑи	широконогий	
ширость	ширина	
широта	ширина	
широта	широта	
ширє	в ширину	
ширꙋкъ	?	
ширꙑни	ширина	
шити	шить	
шишька	кубарь	
шиꙗ	шея	
шиꙗ	анат. шея	
шкабатъ	лошадь	
шкиль	шиллинг	
шкода	убыток	
шкодьникъ	хулитель	
школа	училище	
шлѣмъ	шлем	
шлѧхта	мелкое дворянство	
шлѧхтичь	дворянин	
шнуръ	шнур	
шовъ	шов (во всех значениях)	
шпиль	актёр; шут, скоморох, потешник	
шпильманъ	лицедей	
шумящій	шумящий	
шура	рег. (твр.), рег. (пск.) женский детородный уд	
шхѧхтичь	дворянин	
шьвєнъ	шитый	
шьгла	лестница в одно бревно с вырубами или набоями	
шьпътаниѥ	клевета	
шьпътати	шептать, нашёптывать	
шьрсть	волос животного	
шьршьнь	шершень	
шьствиѥ	путешествие	
шьствовати	следовать	
шьстиѥ	путешествие	
шьтина	шестая доля	
шьшєнь	рис	
шєврига	севрюга	
шєвъгоньство	щегольство	
шєга	шутка	
шєгавꙑи	непостоянный	
шєгати	высмеивать	
шєговати	насмехаться	
шєгривꙑи	легкомысленный	
шєлковица	шелковичный червь	
шєлковꙑи	сделанный из шёлковой ткани	
шєлкъ	шелковица	
шєломъ	шлем	
шєломѧ	холм	
шєлѧгъ	название монеты	
шєлѹдивꙑи	шелудивый	
шєлꙑга	плеть с куском металла на конце	
шєрть	клятва	
шєстарь	сосуд	
шєстижьдꙑ	шесть раз	
шєстищи	шесть раз	
шєстиꙗ	кружка	
шєстокрилатьць	тот, кто имеет шесть крыльев	
шєстокрилатꙑи	имеющий шесть крыльев	
шєстоногꙑи	шестиногий	
шєстопєръ	дубина	
шєстъ	шестой	
шєсть	шесть	
шєстьнадєсѧть	шестнадцать	
шѧтаниѥ	возмущение	
шѹба	меховое верхнее платье	
шѹбьнꙑи	прилагательное от шѹба	
шѹии	левый	
шѹица	левая рука	
шѹмъ	гомон	
шѹмъ	шум	
шѹмьнꙑи	шумливый	
шѹмѣти	шуметь	
шѹринъ	брат жены	
шѹричь	сын шурина	
шѹриꙗ	братья жены	
щавьнꙑи	кислый	
щадритєль	щедрый даритель	
щадящій	щадящий	
щадєниѥ	скупость	
щадѣти	щадить	
щапити	щеголять	
щапливꙑи	щегольский	
щетъ	счёт	
щитити	защищать	
щитъ	щит	
щитьникъ	изготовляющий щиты	
щитьнꙑи	щитовой	
щола	облачение	
щьлѧгъ	название монеты	
щьпа	осколок дерева	
щьрбина	ущерб	
щьрбопохвалєниѥ	скудная похвала	
щьрбꙑи	несовершенный	
щєдро	обильно	
щєдрость	милость	
щєдрꙑи	щедрый	
щєкътъ	соловьиное пение	
щѧдѣти	щадить	
щѹдовинъ	великан	
щѹдъ	исполин	
щѹдь	нрав	
щѹдьнꙑи	податливый	
щѹдєниѥ	щедрость	
щѹждєкръмьница	трапезная для странников	
щѹплꙑи	жалкий	
щѹръ	название особой породы птиц	
экспериментъ	эксперимент	
экстрактъ	экстракт	
эѳиръ	эфир	
эѳіопъ	житель или уроженец Эфиопии, эфиоп	
эѳіопъ	негр, чернокожий мужчина	
эѳіопъ	бран. варвар, урод	
ю	теперь	
юбагърꙑи	светло-синий	
юбииство	убийство	
юговъ	южного ветра	
югозападный	устар. юго-западный	
югъ	неисч. то же, что юг; сторона света, соответствующая положению Солнца на небе в полдень	
югъ	перен., неисч. то же, что юг; часть какой-нибудь территории, лежащая к югу [1] от остальных	
югъ	перен., исч. то же, что юг; южные страны или области	
югълиѥ	угли	
югълъ	угол	
югъль	уголь	
югъльнꙑи	угловой	
юдоль	долина	
юдъ	часть тела	
юдѹ	где	
южика	родственник	
южьникъ	узник	
южьскъ	южный	
южьскꙑи	южный	
южє	уже	
южє	канат	
юза	цепь	
юкоть	коготь	
юкъ	вьюк	
юма	лодка	
юмшанъ	броня из металлических дощечек	
юнакъ	молодец	
юнда	рыбачья мережа	
юница	телица	
юница	тёлка	
юничии	притяжательное прилагательное от юница	
юность	юность	
юность	молодость	
юностьнꙑи	юношеский	
юнота	юноша	
юнотъка	девушка	
юнотьство	молодость	
юноша	юноша	
юношьнꙑи	юношеский	
юнъ	юный	
юньць	телец	
юньць	молодой бык	
юньчь	бычий	
юорѹжити	вооружить	
юпа	халат	
юродивꙑи	неразумный	
юродословиѥ	пустословие	
юродъ	безумец	
юродьнꙑи	ничтожный	
юродьство	безумие	
юрожда	безумие	
юртовищє	шатёр	
юртъ	род	
юсинь	синеватый	
юсєница	гусеница	
ютроба	чрево	
ютробьнꙑи	утробный	
ютрь	внутренность	
ютрь	внутрь	
ютрьнии	внутренний	
ютрьнєвати	стремиться	
юха	навар	
ючьнꙑи	вьючный	
ючьрмьнь	красноватый	
явившій	явивший	
явившійся	явившийся	
явленіе	явление	
являющійся	являющийся	
ядущій	ядущий	
ядши	дееприч. от ясти	
ядый	едящий	
ядя	дееприч. от ясти	
языковѣдѣніе	лингв. языковедение	
языкознанье	устар. языкознание	
языкъ	язык (во всех значениях)	
язычникъ	язычник	
яркій	яркий	
ёжъ	зоол. ёж	
євангєлиискъ	евангельский	
євангєлиѥ	евангелие	
євангєльскъ	евангельский	
євга	Евга	
євжинъ	прилагтельное от євга	
єврєи	еврей	
єврєискъ	еврейский	
єврєискꙑ	по-еврейски	
єврѣискъ	еврейский	
єврѣискꙑ	по-еврейски	
євтаи	Евтей	
євшанъ	вид полыни	
єгѵпьтьскъ	египетский	
єгѵпьтѣнинъ	египтянин	
єдинако	однако	
єдиногласьно	единогласно	
єдиногласьнѣ	единогласно	
єдинождꙑ	в один раз	
єдиноичь	однажды	
єдиномꙑсльно	?	
єдиномꙑсльнѣ	согласно	
єдинєниѥ	соединение	
єдємьскъ	едомский	
єжєлѣть	ежегодно	
єжєнєдѣль	еженедельно	
єзєро	озеро	
єзꙑчина	?	
єлижьдꙑ	сколько раз	
єлина	ель	
єлинъ	грек, эллин	
єлиньскъ	эллинский	
єлинꙑни	гречанка, эллинка	
єлиспонтьскъ	геллеспонтский	
єлиѥꙁоръ	Елиазар	
єллинъ	грек, эллин	
єловьць	лоскут, вставляемый в трубку на вершине шлема	
єловꙑи	еловый	
єлєна	Елена	
єлєоньскъ	елеонский	
єлєфантєсъ	слон	
єнохъ	Енох	
єнтарь	янтарь	
єпархъ	наместник области	
єпарьшьскъ	наместнический	
єпискѹпъ	религ. епископ	
єпискѹпьскъ	епископский	
єрданьскъ	иорданский	
єрєнгъ	род сукна	
єрєсь	ересь	
єрєтикъ	еретик	
єсромъ	Есром	
єсть	название буквы "е"	
єстєса	шулята	
єсє	вот	
єфрємовъ	Ефремов	
єфрємъ	Ефрем	
єфєсъ	Эфес	
Єѵрѡпа	геогр. Европа	
ѕвѣꙁдоꙁьрьць	звездочёт	
ѕѣло	очень, слишком; гораздо больше, ещё больше	
Іерусалимъ	Иерусалим; древний город на Ближнем Востоке, священный для христианства, иудаизма и ислама	
Іисусъ	Иисус; мужское имя еврейского происхождения	
Іисусъ Христосъ	Иисус Христос; основатель и центральная личность в христианстве	
іодъ	хим. йод	
іодъ	разг. то же, что йодная настойка; дезинфицирующее средство, водно-спиртовый раствор иода и иодида калия	
Іорданъ	Иордан	
Іорданія	Иордания; государство на Ближнем Востоке	
Іосифъ	Иосиф; мужское имя	
іудаизмъ	религ. иудаизм	
іюль	июль; седьмой месяц календарного года	
іюнь	июнь; шестой месяц календарного года	
їсторїꙗ	история	
ѣ	истор. буква ять	
ѣвши	дееприч. от ѣсть	
ѣвшій	евший	
ѣвъ	дееприч. от ѣсть	
ѣда	еда (во всех значениях)	
ѣдучи	дееприч. от ѣхать	
ѣдчи	прост. дееприч. от ѣсть	
ѣдьно	язва	
ѣдьнѧ	пища	
ѣдєниѥ	еда	
ѣдѧ	вариант ѣдꙑ	
ѣдꙑ	едящий	
ѣзвьнꙑи	раненый	
ѣздило	колесница	
ѣздити	ездить	
ѣздячи	дееприч. от ѣздить	
ѣздящій	ездящий	
ѣзѧ	малакия	
ѣсти	есть	
ѣсть	есть; принимать пищу, питаться	
ѣсть	есть; употреблять что-либо в пищу	
ѣстєль	питающийся	
ѣхати	поехать	
ѣхать	ехать	
ѣша	если бы	
ѥдинобожиѥ	единобожие	
ѥдиносѫщиѥ	единосущность	
ѥдинъ	один	
ѥдиньство	единство	
ѥдинѥниѥ	единение	
ѥдьногласиѥ	согласие	
ѥдьнорождєнъ	единородный	
ѥдьнъ	один	
ѥзєро	геогр	
ѥи	да, так	
ѥлень	олень	
ѥлєнь	олень	
ѥлѣи	елей	
ѥрмии	название планеты	
ѥстьствиѥ	природа	
ѥстьство	естество	
ѥсєнь	осень	
ѥсєньскъ	осенний	
ѥщє	ещё	
ѩзꙑчьникъ	язычник	
ѩти	схватить	
ѩтиѥ	взятие	
ѩчьмꙑкъ	ботан. ячмень (Hordeum)	
ѩꙁꙑкъ	язык	
ѩꙁꙑкъ	народ	
ѫгль	уголь	
ѫгълъ	угол	
ѫдица	удочка	
ѫдолиѥ	долина	
ѫдоль	долина	
ѫжика	родственник, родственница	
ѫжика	собир. родня, родственники	
ѫжичьство	родство	
ѫжьникъ	узник	
ѫжє	верёвка, канат	
ѫжє	петля	
ѫжє	мн. ч. силки, сети	
ѫзъкъ	узкий	
ѫродивъ	неразумный	
ѫродовати	оглуплять	
ѫродъ	глупец	
ѫродьскꙑ	глупо	
ѫродьство	глупость	
ѫродьствовати	поступать глупо	
ѫсобица	мятеж	
ѫтроба	внутренности, внутренность	
ѫтроба	перен. сердце, душа	
ѫтроба	живот	
ѫтрь	внутрь	
ѫꙁа	оковы, кандалы; узы	
ѫꙁъкъ	узкий	
ѫꙁьникъ	узник	
ѳараонъ	титул древне-Египетских царей	
ѳарисъ	конь	
ѳасѹли	бобы	
ѳерезь	верхняя комнатная одежда	
ѳилосоѳиꙗ	науки	
ѳиникъ	плод финиковой пальмы	
ѳинифть	финифть	
Ѳома	Фома; мужское имя	
ѳома	Фома	
ѳьмьꙗньница	кадильница	
Ѳёдоръ	Фёдор; мужское имя	
ѳєологъ	богослов	
ѵпостась	церк., религ. то же, что ипостась; одно из лиц христианской троицы	
ѵпостась	перен. одна из форм проявления, воплощения кого-либо, чего-либо	
ѵпостась	сущность	
ѹ	теперь	
ѹа	восклицание, выражающее презрение	
ѹбагърꙑи	светло-багряный	
ѹбадати	закалывать	
ѹбаловати	вылечить	
ѹбиваниѥ	убивание	
ѹбивати	колоть	
ѹбивати	убивать	
ѹбииство	убийство	
ѹбиица	убийца	
ѹбити	попортить	
ѹбити	убить	
ѹбитиѥ	убиение	
ѹбиѥниѥ	убиение	
ѹбиѥниѥ	умерщвление	
ѹбиꙗти	убивать	
ѹблажити	восхвалить	
ѹблажити	сделать добро	
ѹблазнъ	соблазн	
ѹблюсти	уберечь	
ѹбо	же	
ѹбогъ	убогий	
ѹбогꙑи	убогий	
ѹбожити	делать бедным	
ѹбожьство	нужда	
ѹбои	убиение	
ѹбои	убийство	
ѹбоиство	убийство	
ѹбоица	убийца	
ѹбоичьскꙑ	как убийца	
ѹборокъ	мера вместимости	
ѹбоꙗти сѧ	испугаться	
ѹбрєсти	убежать, идя вброд	
ѹбрѹсъ	платок	
ѹбънꙋти	пробудить	
ѹбєрєжь	побережье	
ѹбѣгнѫти	убежать	
ѹбѣдити	уговорить	
ѹбѣдити	принудить	
ѹбѣжаниѥ	избежание	
ѹбѣжати	спастись бегством	
ѹбѣжати	убежать	
ѹбѣжищє	прибежище	
ѹбѣжьнъ	служащий прибежищем	
ѹбѣлити	выбелить	
ѹбѣлѣти	побелеть	
ѹбѹдити	пробудить	
ѹбѹдити	разбудить	
ѹбꙑвати	уменьшаться	
ѹбꙑти	уменьшиться	
ѹбꙑтъкъ	ущерб	
ѹва	восклицание, выражающее презрение	
ѹварити	разварить	
ѹвидѣти	увидеть	
ѹволокъ	похищение	
ѹволочи	похитить	
ѹволочьскꙑи	относящийся к похищению	
ѹворотити	повернуть	
ѹворотъ	поворот	
ѹврѣдити	бесчестить	
ѹврѣсти	приоткрыть	
ѹвьртѣти	завернуть	
ѹвєсти	увести	
ѹвѣдѣниѥ	познание	
ѹвѣдѣти	узнать	
ѹвѣрити	утвердить	
ѹвѣрити	убедить	
ѹвѣровати	доверить	
ѹвѣсити	обвешать	
ѹвѣсло	головная повязка	
ѹвѣтъ	утешение	
ѹвѣтьникъ	утешитель	
ѹвѣщавати	уговаривать	
ѹвѣщавати	увещевать	
ѹвѣщаниѥ	наставление	
ѹвѣщати	уговорить	
ѹвѧдити	иссушить	
ѹвѧждати	засушивать	
ѹвѧзати	опутывать	
ѹвѧзнꙋти	завязнуть	
ѹвѧнѫти	увянуть	
ѹвѧсло	перевязь	
ѹвѧꙁати	увязать	
ѹвѧꙁнѫти	увязнуть	
ѹвꙑ	восклицание, выражающее горе	
ѹгадати	уговориться	
ѹгаждати	угождать	
ѹгасати	погасать	
ѹгасати	угасать	
ѹгасити	погасить	
ѹгаснѫти	погаснуть	
ѹгаснꙋти	перестать гореть	
ѹгасъ	прекращение горения	
ѹгашениѥ	погашение	
ѹгашєниѥ	погашение	
ѹгладити	сгладить	
ѹглѫбити	углубить	
ѹгнѣтати	давить	
ѹгнѣꙁдити сѧ	угнездиться	
ѹгобьзовати	преисполнить	
ѹговѣти	преклониться	
ѹгодити	угодить	
ѹгодиѥ	удовольствие	
ѹгодовати	обрабатывать	
ѹгодьникъ	угодник	
ѹгождєниѥ	угождение	
ѹгонити	прогнать	
ѹгоньзнꙋти	убежать	
ѹгорѣти	сгореть	
ѹгостити	принять как гостя	
ѹготованиѥ	приготовление	
ѹготовати	предназначить	
ѹготовати	приготовлять	
ѹготовити	приготовить	
ѹгошити	устроить	
ѹгрѧзнꙋти	завязнуть	
ѹгрꙑбати	поворачивать	
ѹгъ	юг	
ѹгъ	южная страна	
ѹгъ	южный ветер	
ѹгънꙋти	изогнуть	
ѹгꙑбнꙋти	погибнуть	
ѹда	снаряд для ручной одиночной ловли рыбы	
ѹдавити	задавить	
ѹдавити	удавить	
ѹдавлєнина	мясо удавленного животного	
ѹдавлѥниѥ	повешение	
ѹдалити	отдалить	
ѹдалѣти	находиться в стороне	
ѹдалꙑи	храбрый	
ѹдалꙗти сѧ	удаляться	
ѹдарити	стукнуть	
ѹдарити	ударить	
ѹдаръ	удар	
ѹдарꙗниѥ	пощёчина	
ѹдарꙗти	ударять	
ѹдварꙗти	водворять	
ѹдворьникъ	тот, кто живет рядом	
ѹдивити	сделать дивным	
ѹдо	часть	
ѹдобизно	отсутствие трудности	
ѹдоблꙗти	одолеть	
ѹдобрити	исправить	
ѹдобь	легче	
ѹдобь	возможный	
ѹдобьно	легко	
ѹдобьнѣ	легко	
ѹдобꙑи	лёгкий	
ѹдоволити	удовлетворить	
ѹдолѣти	одолеть	
ѹдолѣти	осилить	
ѹдоробь	?	
ѹдосити	застать	
ѹдрьжаниѥ	самообладание	
ѹдрьжати	удержать	
ѹдрѫчити	измучить	
ѹдрѫчєниѥ	умерщвление	
ѹдрꙋчити	живой	
ѹдъ	кусок	
ѹдъ	орган	
ѹдъно	?	
ѹдьнꙑи	относящийся к удам	
ѹдєбєлѣти	очерстветь	
ѹдєлѣти	одолеть	
ѹдѣбнѫти	подкараулить	
ѹдѣлати	доделать	
ѹдѣти	взять	
ѹдѹ	где	
ѹдꙑбати	ходить украдкой	
ѹжагати	сжигать	
ѹжасати	изумлять	
ѹжасивꙑи	изумительный	
ѹжасити	поразить	
ѹжастивꙑи	робкий	
ѹжасть	чудо	
ѹжастьнъ	пугающий	
ѹжасъ	страх	
ѹжасъ	трепет	
ѹжасьно	исступлённо	
ѹжасьнъ	охваченный ужасом	
ѹжасєниѥ	испуг	
ѹждє	уже	
ѹждꙑ	тогда	
ѹже	уже	
ѹжина	полдник	
ѹжичьствовати	пользоваться правом наследства по родству	
ѹжь	уж	
ѹжьнꙑи	южный	
ѹжє	уже	
ѹжєсточити	ожесточиться	
ѹжєсточєниѥ	ожесточение	
ѹжєщи	сжечь	
ѹзаконоположити	постановить	
ѹзворотити	возвратить	
ѹзвꙑшь	выше	
ѹзда	часть конской сбруи	
ѹздачь	правитель	
ѹзи	рис	
ѹзирати	созерцать	
ѹзлюбити	возлюбить	
ѹзорочиѥ	красота	
ѹзорочь	драгоценности	
ѹзоръ	изображение разводов и украшений	
ѹзъчина	узкий холст	
ѹзьникъ	узник	
ѹзѧтити	взять в зятья	
ѹи	дядя по матери	
ѹима	недостача	
ѹиставлѥниѥ	доказательство	
ѹистити	убедить	
ѹити	уйти	
ѹищєниѥ	удостоверение	
ѹказаниѥ	изложение	
ѹказаньнѣ	напоказ	
ѹказати	указать	
ѹказъ	пример	
ѹкалꙗти	запятнать	
ѹканꙋти	пролить	
ѹкарꙗти	осуждать	
ѹкарꙗти	порочить	
ѹкаꙁаниѥ	свидетельство	
ѹкаꙁати	указать	
ѹкладати	возлагать	
ѹкланꙗти сѧ	уклоняться	
ѹклонити	отклонить	
ѹклюнꙋти	ужалить	
ѹключьно	прилично	
ѹконьчати	уговориться	
ѹкора	укор	
ѹкорити	опозорить	
ѹкориꙁна	поношение	
ѹкоръ	оскорбление	
ѹкоръ	поношение	
ѹкорєниѥ	укор	
ѹкорѥниѥ	поношение	
ѹкраи	граница	
ѹкраина	граница, пределы, окраина	
ѹкраиникъ	живущий в пределах какой-либо местности	
ѹкраинꙑи	пограничный	
ѹкраплꙗти	обрызгивать	
ѹкрасити	раскрасить	
ѹкрасити	украсить	
ѹкрасовати	украсить	
ѹкрасти	украсть	
ѹкрашати	украшать	
ѹкрашєниѥ	украшение	
ѹкрои	пелена	
ѹкрои	погребальная пелена	
ѹкромь	отдельно	
ѹкромьно	вполне	
ѹкромьствовати	находиться в стороне	
ѹкроничь	?	
ѹкропъ	горячая, тёплая вода	
ѹкропъ	похлёбка	
ѹкропьникъ	сосуд для горячей воды	
ѹкропьница	сосуд для горячей воды	
ѹкропьць	тёплая вода	
ѹкротити	укротить	
ѹкротѣти	укрощаться	
ѹкрѣпити	укрепить	
ѹкрѣплꙗти	усиливать	
ѹкрѣплꙗти	укреплять	
ѹкрѣпѣти	окрепнуть	
ѹкрѹхъ	крошка	
ѹкрꙑти	скрыть	
ѹксь	ткань пурпурного цвета	
ѹксѹсъ	окислившееся вино	
ѹкъ	учение	
ѹкѹпѣ	вместе	
ѹлавлꙗти	ловить	
ѹлагати	отвергать	
ѹладити	уладить	
ѹланъ	лицо княжеского рода	
ѹлаꙗти	уловлять	
ѹлии	улей	
ѹловити	поймать	
ѹловлѥниѥ	добыча	
ѹложити	убавить	
ѹложєниѥ	положение	
ѹломити	сломить	
ѹлъка	малая улица	
ѹльстити	обмануть	
ѹльстити	оболгать	
ѹлюбити	выбрать	
ѹлюбѣти	понравиться	
ѹлєтѣти	улететь	
ѹлєчи	успокоиться	
ѹлєшти	утихнуть	
ѹлѧчити	скривить	
ѹлѫчити	предназначить	
ѹлѹсъ	селение (у татар)	
ѹлѹчити	встретить	
ѹлѹчити	достигнуть	
ѹлѹчьно	метко	
ѹлѹчєниѥ	достижение	
ѹмазати	умастить	
ѹмакати	омачивать	
ѹмалити	уменьшить	
ѹмалѣти	умалиться	
ѹмалꙗти	умалять	
ѹмарꙗти	изнурять	
ѹмарꙗти	убивать	
ѹмастити	умастить	
ѹмильнѣ	благоговейно	
ѹмилєнѣ	жалобно	
ѹмилѥниѥ	скорбь	
ѹминовати	миновать	
ѹминꙋти	избегать	
ѹмирати	умирать	
ѹмирити	умиротворить	
ѹмлькнѫти	замолчать	
ѹмльчати	замолчать	
ѹмолити	упросить	
ѹмолити	попросить	
ѹморити	погубить	
ѹмочити	увлажнить	
ѹмрьтвити	умертвить	
ѹмрьтвиѥ	кончина	
ѹмрьтити	умертвить	
ѹмрьтиѥ	кончина	
ѹмрьщвєниѥ	омертвение	
ѹмрѣти	погибнуть	
ѹмъ	решение	
ѹмъ	мысль	
ѹмъвєниѥ	умывание	
ѹмълвити	уговорить	
ѹмъножати	множиться	
ѹмъножити	умножить	
ѹмъножєниѥ	увеличение	
ѹмьдлити	замедлить	
ѹмьздити	вознаградить	
ѹмьнꙑи	умственный	
ѹмьрзѣти	опротиветь	
ѹмьрлꙑи	предсмертный	
ѹмєтати	бросать	
ѹмєтовати	отбрасывать	
ѹмѣръ	трата при перемерке	
ѹмѣсити	смесить	
ѹмѣти	понимать	
ѹмѣтєль	мастер	
ѹмѧкнѫти	стать мягким	
ѹмѧкнꙋти	стать мягким	
ѹмѧчити	умягчить	
ѹмѫдрꙗти	умудрять	
ѹмѫчити	замучить	
ѹмѹдити	замедлить	
ѹмѹдити	задержаться	
ѹмꙋдрити	одарить мудростью	
ѹмꙋчати	изнурять	
ѹмꙋчити	замучить	
ѹмꙑвальница	сосуд для умывания	
ѹмꙑваниѥ	омовение	
ѹмꙑвати	умывать	
ѹмꙑкати	похищать	
ѹмꙑслити	задумать	
ѹмꙑти	облить	
ѹмꙑти	умыть	
ѹмꙑчька	похищение	
ѹмꙑшлѥниѥ	помышление	
ѹнабъдѣти	соблюсти	
ѹнии	лучший	
ѹникиꙗ	унция	
ѹнити	предпочитать	
ѹничижити	уничтожить	
ѹничьжєниѥ	унижение	
ѹноровити	угодить	
ѹнотъка	девица	
ѹношьскꙑ	бодро	
ѹньзнѫти	пронзить	
ѹньзнꙋти	вонзиться	
ѹньшина	благополучие	
ѹнє	лучше	
ѹнєвѣстити	предназначить в невесты	
ѹнєсти	вынести	
ѹнѣи	?	
ѹнѣти	быть цветущим	
ѹнѧти	убавить	
ѹнꙑи	юный	
ѹнꙑльствовати	печалиться	
ѹнꙑлꙑи	угрюмый	
ѹнꙑниѥ	тоска	
ѹнꙑнѥниѥ	тоска	
ѹнꙑти	опечалиться	
ѹнꙑти	пасть духом	
ѹобидѣти	обидеть	
ѹобиловати	дать в изобилии	
ѹобраꙁити	образовать	
ѹоружити	вооружить	
ѹорѫжити	вооружить	
ѹострѣти	наостриться	
ѹотълѹчити	отлучить	
ѹпадати	падать	
ѹпасти	свалиться	
ѹпасти	упасть	
ѹпаꙗти	напоять	
ѹпаꙗти	поить	
ѹпивати сѧ	напиваться	
ѹпирати	поднимать тяжбу	
ѹпирь	упырь	
ѹпитати	выкормить	
ѹпитиѥ	опьянение	
ѹпитѣнъ	откормленный	
ѹпитѣти	выкормить	
ѹпихати	толкать	
ѹплѣнꙗти	пленять	
ѹподарꙗти	удовлетворять	
ѹподобити	сравнить	
ѹподобити	уподобить	
ѹподоблꙗти сѧ	уподобляться	
ѹподобьно	?	
ѹпои	опьянение	
ѹпоити	насытить	
ѹпоити	напоить	
ѹпоичивꙑи	склонный к пьянству	
ѹпокои	успокоение	
ѹполовьникъ	уполовник	
ѹполѹчьно	удачно	
ѹправити	наставить	
ѹправити	выровнять	
ѹправлєно	правильно	
ѹправлѥниѥ	исправление	
ѹправлꙗти	направлять по прямому пути	
ѹпражнѥниѥ	занятие	
ѹпрашати	спросить	
ѹпраꙁнити	опорожнить	
ѹпросити	спросить	
ѹпросъ	расследование	
ѹпрѧмити	направить	
ѹпъваниѥ	упование	
ѹпъвати	уповать	
ѹпълзти	сползти	
ѹпьстрити	украсить	
ѹпьхнꙋти	толкнуть	
ѹпєпєлити	испепелить	
ѹпєрєдити	упредить	
ѹпѹстити	выпустить	
ѹпѹстити	упустить	
ѹпѹщати	плакать	
ѹразити	ударить	
ѹразѹмѣти	понять	
ѹривати	напирать	
ѹристаниѥ	ристание	
ѹрицати	поносить	
ѹродъ	безумец	
ѹродьсцѣ	глупо	
ѹрозѹмѣти	узнать	
ѹроити	вспахивать	
ѹрокъ	уговор	
ѹротити	взять обещание с кого-либо	
ѹрочивꙑи	клеветник	
ѹръвати сѧ	вырваться	
ѹрєчи	определить	
ѹрєшти	обусловить	
ѹрѣшити	развязать	
ѹрѧдити	устроить	
ѹрѧжати	устраивать	
ѹсадити	посадить	
ѹсадищє	усадьба	
ѹсахꙋзь	серьга	
ѹсваꙗти	делать близким, не чуждым	
ѹсвоити	приобрести	
ѹсвоѥвати	присваивать	
ѹсвѣтити	разукрасить так, чтобы сияло	
ѹсилити	дать силу	
ѹсиловати	трудиться	
ѹсилꙗти	давать силу	
ѹсиꙗниѥ	сияние	
